canon_id,incipit,clean_incipit
54,ስሞዑ፡ አበውየ፡ ወአኀውየ፡ ዘንተ፡ ነገረ፡ ዘኮነ፡ በእንተ፡ እግዝእትነ፡ ማርያም፡ እመ፡ ምሕረት፡ ሰማዒት፡ ለዘ፡ ሰአላ፡ ወመሥተፍሥሒት፡ ለሕዙናን ፨ በአማን፡ ተወክፈት፡ ለዘ፡ ሰአላ፡ በጥቡዕ፡ ልብ፡ ወበጽኑዕ፡ ሃይማኖት ፨ ወእንዘ፡ ሀሎኩ፡ አነ፡ ነዳይ፡ ዮሐንስ፡ እስቁፍ፡ በገዳመ፡ አስቄጥስ፡ በደብረ፡ ነጋድያን ፨ አዘዘኒ፡ መምህር፡ ከመ፡ እትለአኮሙ፡ ለሕሙማን ፨,ስሞዑ አበውየ ወአኀውየ ዘንተ ነገረ ዘኮነ በእንተ እግዝእትነ ማርያም እመ ምሕረት ሰማዒት ለዘ ሰአላ ወመሥተፍሥሒት ለሕዙናን በአማን ተወክፈት ለዘ ሰአላ በጥቡዕ ልብ ወበጽኑዕ ሃይማኖት ወእንዘ ሀሎኩ አነ ነዳይ ዮሐንስ እስቁፍ በገዳመ አስቄጥስ በደብረ ነጋድያን አዘዘኒ መምህር ከመ እትለአኮሙ ለሕሙማን
53,,
52,,
37,,
66,,
69,,
70,,
38,,
61,,
42,,
90,,
82,,
83,,
11,,
34,,
138,,
20,,
22,,
23,,
85,,
209,,
420,,
422,,
421,,
600L,ስምዑ፡ አበውየ፡ ወአኀውየ፡ ዘገብረት፡ እግዝእትነ፡ እምድኅረ፡ ዕረፍታ ፨ ወከመዝ፡ ገብረት፡ ተአምራተ፡ ወመንክራተ፡ ዘአልቦ፡ ኆልቈ፡ እስመ፡ ተወልደ፡ እምኔሃ፡ ዘወረደ፡ እምሰማይ፡ ወተሰገወ፡ ወረሰያ፡ ቤተ፡ መቅደስ፡ ለክብረ፡ ዚአሁ ፨ ወከመዝ፡ ይሁብ፡ ስብሐተ፡ ሰብአ፡ ቤተ፡ መቅደሳ፡ ለቅድስት፡ ድንግል፡ ማርያም፡ ወዓዲ፡ አንስትኒ፡ ይመፅኣ፡ ኀቤሃ፡ እምኵሉ፡ በሐውርት፡ እምሮሜ፡ ወእምእልስክንድርያ፡ ወአዋልደ፡ ነገሥት፡,ስምዑ አበውየ ወአኀውየ ዘገብረት እግዝእትነ እምድኅረ ዕረፍታ ወከመዝ ገብረት ተአምራተ ወመንክራተ ዘአልቦ ኆልቈ እስመ ተወልደ እምኔሃ ዘወረደ እምሰማይ ወተሰገወ ወረሰያ ቤተ መቅደስ ለክብረ ዚአሁ ወከመዝ ይሁብ ስብሐተ ሰብአ ቤተ መቅደሳ ለቅድስት ድንግል ማርያም ወዓዲ አንስትኒ ይመፅኣ ኀቤሃ እምኵሉ በሐውርት እምሮሜ ወእምእልስክንድርያ ወአዋልደ ነገሥት
220,,
13,,
187,,
161,,
162,,
163,,
19,,
27,,
33,,
54,,
153,,
154,,
16,,
46,,
43,,
48,,
59,,
57,,
61,,
68,,
82,,
83,,
99,,
103,,
112,,
158,,
140,,
142,,
7,,
125,,
152,,
148,,
236,,
14,,
13,,
187,,
161,,
162,,
163,,
19,,
27,,
33,,
54,,
153,,
154,,
16,,
46,,
43,,
48,,
59,,
57,,
61,,
68,,
82,,
83,,
99,,
103,,
112,,
158,,
140,,
142,,
7,,
125,,
152,,
148,,
236,,
470,,
400,,
69,,
87,,
75,,
143,,
157,,
90,,
185,,
106,,
197,,
186,,
180,,
147,,
120,,
135,,
216,,
40,,
203,,
156,,
189,,
24,,
4,,
5,,
6,,
8,,
50,,
9,,
11,,
20,,
134,,
101,,
114,,
201,,
138,,
142,,
141-A,,
10,,
207,,
35-A1,,
14,,
292,,
144,,
17,,
18,,
206,,
643,,
155,,
145,,
76,,
110,,
171,,
126,,
30,,
384,,
470,,
157,,
13,,
187,,
161,,
162,,
163,,
19,,
27,,
33,,
54,,
153,,
154,,
16,,
46,,
43,,
48,,
59,,
57,,
61,,
68,,
82,,
83,,
99,,
103,,
112,,
158,,
140,,
142,,
7,,
125,,
152,,
148,,
383,,
384,,
400,,
207,,
24,,
44,,
142,,
49,,
18,,
26,,
13,,
50,,
52,,
53,,
11,,
16,,
19,,
125,,
14,,
134,,
13,,
135,,
136,,
137,,
138,,
141-A,,
142,,
143,,
144,,
145,,
147,,
148,,
149,,
150,,
151,,
152,,
153,,
154,,
155,,
156,,
157,,
158,,
159,,
117,,
118,,
119,,
120,,
121,,
122,,
116,,
140,,
141-A,,
142,,
143,,
144,,
145,,
146,,
147,,
125,,
127,,
40,,
128,,
129,,
130,,
131,,
132,,
147,,
148,,
149,,
150,,
151,,
153,,
154,,
155,,
156,,
157,,
158,,
159,,
160,,
161,,
163,,
164,,
165,,
166,,
167,,
168,,
169,,
170,,
171,,
172,,
173,,
174,,
175,,
176,,
177,,
179,,
178,,
180,,
181,,
182,,
183,,
184,,
185,,
186,,
187,,
163,,
188,,
189,,
190,,
191,,
192,,
193,,
194,,
195,,
196,,
197,,
198,,
199,,
200,,
201,,
202,,
203,,
204,,
205,,
206,,
207,,
208,,
209,,
210,,
211,,
212,,
213,,
214,,
215,,
216,,
218,,
1-A,,
2,,
3,,
4,,
5,,
6,,
7,,
8,,
9,,
10,,
11,,
12,,
16,,
17,,
18,,
19,,
20,,
21,,
22,,
23,,
24,,
25,,
26,,
27,,
34,,
35-A1,,
36,,
37,,
52,,
53,,
54,,
55,,
56,,
28,,
29,,
30,,
31,,
32,,
33,,
14,,
15,,
41,,
42,,
43,,
44,,
46,,
47,,
48,,
49,,
50,,
58,,
59,,
57,,
60,,
61,,
62,,
63,,
64,,
38,,
39,,
378,,
65,,
66,,
68,,
69,,
70,,
71,,
72,,
73,,
74,,
75,,
76,,
77,,
78,,
79,,
80,,
81,,
82,,
83,,
84,,
85,,
86,,
87,,
88,,
89,,
90,,
91,,
92,,
93,,
94,,
95,,
379,,
380,,
381,,
96,,
97,,
98,,
99,,
100,,
101,,
102,,
103,,
104,,
105,,
106,,
108,,
109,,
45,,
110,,
111,,
112,,
113,,
114,,
115,,
116,,
117,,
118,,
119,,
120,,
121,,
122,,
124,,
125,,
126,,
127,,
40,,
128,,
129,,
130,,
131,,
132,,
133,,
134,,
13,,
135,,
136,,
137,,
138,,
140,,
141-A,,
142,,
143,,
144,,
145,,
146,,
147,,
148,,
68,,
140,,
142,,
316-A,,
141-B,,
55,,
13,,
14,,
187,,
161,,
162,,
163,,
19,,
27,,
33,,
54,,
153,,
154,,
16,,
46,,
43,,
48,,
59,,
57,,
61,,
68,,
82,,
83,,
99,,
103,,
112,,
158,,
140,,
142,,
7,,
125,,
152,,
148,,
207,,
87,,
108,,
263,,
119,,
134,,
170,,
202,"ተብህለ፡ ከመ፡ ሀሎ፡ አሕዱ፡ ብእሲ፡  መስተቃሕው፡ ወበአሐቲ፡ ዕለት፡ ተቀሐወ፡ ከመ፡ ይንሳእ፡ ንዋየ፡ ባዕድ፡ ወረትዕዎ፡ ወንሥዕዎ፡ ንዋዮ። ወእምብዝኀ፡ ቍጥዓሁ፡ ዘነሥእዎ፡  ንዋዮ፡ ቦአ፡ ውስተ፡ አሐቲ፡ ቤተ፡ ክርስቲያን፡ …
",ተብህለ ከመ ሀሎ አሕዱ ብእሲ መስተቃሕው ወበአሐቲ ዕለት ተቀሐወ ከመ ይንሳእ ንዋየ ባዕድ ወረትዕዎ ወንሥዕዎ ንዋዮ ወእምብዝኀ ቍጥዓሁ ዘነሥእዎ ንዋዮ ቦአ ውስተ አሐቲ ቤተ ክርስቲያን
9,,
405,,
113,,
383,,
284,,
400,,
139,,
384,,
309,,
66,,
71,,
72,,
73,,
75,,
76,,
78,,
79,,
80,,
81,,
84,,
85,,
86,,
117,,
88,,
89,,
90,,
101,,
114,,
118,,
120,,
121,,
122,,
124,,
100,,
185,,
144,,
147,,
155,,
201,,
202,,
205,,
463,,
275,,
449,,
404,,
474,,
402,,
51,,
123,,
148,,
287,,
292,,
290,,
281,,
282,,
217,,
218,,
215,,
223,,
225,"ዘከመ፡ አስተርአየቶ፡ ለ፩እምኡሳን፡ እንዘ፡ ሀሎ፡ ምስለ፡ አባ፡ ጢሞቴዎስ፡ ሊቀ፡ ጳጳሳት፡ ዘእለስክንድርያ።  ይቤ፡ ቅዱሳን፡  ውእቱ፡ ዘርእየ፡ ራእየ፡ ወርኢክዋ፡ ለእግዝእትነ፡…. ወይእቲ፡ ተአወድ፡ አውዳ፡ ለሊቀ፡ ጳጳሳት
",ዘከመ አስተርአየቶ ለ፩እምኡሳን እንዘ ሀሎ ምስለ አባ ጢሞቴዎስ ሊቀ ጳጳሳት ዘእለስክንድርያ ይቤ ቅዱሳን ውእቱ ዘርእየ ራእየ ወርኢክዋ ለእግዝእትነ ወይእቲ ተአወድ አውዳ ለሊቀ ጳጳሳት
226,,
227,,
228,,
229,,
230,,
231,,
232,,
233,,
234,,
242,,
117,,
244,,
470,,
245,,
470,,
246,,
247,,
248,,
249,,
250,,
251,,
252,,
253,,
254,,
255,,
256,,
257,,
258,,
259,,
260,,
261,,
262,,
51,,
264,,
265,,
266,,
267,,
268,,
269,,
270,,
271,,
272,,
273,,
275,,
164,,
277,,
14,,
91,,
127,,
116,,
105,,
144,,
146,,
147,,
155,,
196,,
197,,
198,,
199,,
201,,
469,,
507,,
473,,
463,,
275,,
449,,
451,,
107,,
474,,
222,,
402,,
50,,
51,,
102,,
118,,
123,,
5,,
106,,
111,,
115,,
135,,
136,,
141-A,,
141-B,,
143,,
157,,
190,,
184,,
195,,
206,,
170,,
149,,
203,,
192,,
180,,
183,,
35-A1,,
36,,
37,,
53,,
15,,
93,,
94,,
95,,
379,,
380,,
97,,
118,,
120,,
121,,
77,,
117,,
87,,
92,,
172,,
12,,
16,,
17,,
18,,
19,,
20,,
21,,
22,,
23,,
24,,
25,,
27,,
74,,
55,,
56,,
28,,
32,,
41,,
65,,
78,,
79,,
80,,
81,,
84,,
85,,
86,,
89,,
91,,
156,,
159,,
160,,
165,,
166,,
168,,
169,,
171,,
185,,
13,,
404,,
187,,
161,,
162,,
163,,
19,,
27,,
33,,
54,,
153,,
154,,
16,,
46,,
43,,
48,,
59,,
57,,
61,,
68,,
82,,
83,,
99,,
103,,
112,,
158,,
140,,
142,,
7,,
125,,
152,,
148,,
236,,
75,,
76,,
400,,
117,,
242,,
119,,
102,,
133,,
40,,
100,,
126,,
121,,
101,,
138,,
42,,
13,,
404,,
187,,
161,,
162,,
163,,
19,,
27,,
33,,
54,,
153,,
154,,
16,,
46,,
43,,
48,,
59,,
57,,
61,,
68,,
82,,
83,,
99,,
103,,
112,,
158,,
140,,
142,,
7,,
125,,
152,,
148,,
236,,
125,,
210,,
200,,
165,,
167,,
168,,
205,,
206,,
432,,
457,,
400,,
41,,
248,,
74,,
19,,
419,,
472,,
208,,
466,,
35-A1,,
387,,
388,,
389,,
32,,
425,,
147,,
191,,
198,,
426,,
61,,
193,,
253,,
243,,
42,,
69,,
4,,
143,,
157,,
66,,
115,,
236,,
424,,
184,,
160,,
138,,
71,,
504,,
463,,
113,,
164,,
316-A,,
462,,
94,,
95,,
97,,
99,,
173,,
175,,
189,,
380,,
55,,
18,,
26,,
176,,
177,,
13,,
50,,
423,,
506,,
135,,
187,,
161,,
162,,
163,,
19,,
27,,
33,,
54,,
125,,
148,,
415,,
236,,
227,,
404,,
66,,
109,,
221,,
196,,
325,,
132,,
400,,
400,,
132,,
419,,
53,,
404,,
158,,
76,,
269,,
369,,
468,,
555,,
387,,
463,,
221,,
177,,
138,,
387,,
222,,
51,,
457,,
314,,
13,,
161,,
162,,
163,,
19,,
27,,
33,,
54,,
153,,
154,,
16,,
46,,
43,,
48,,
59,,
57,,
61,,
68,,
82,,
83,,
99,,
103,,
112,,
158,,
140,,
142,,
7,,
152,,
148,,
106,,
109,,
111,,
115,,
131,,
132,,
136,,
138,,
141-A,,
141-B,,
139,,
145,,
143,,
157,,
185,,
190,,
184,,
195,,
186,,
66,,
206,,
50,,
170,,
182,,
179,,
4,,
207,,
108,,
9,,
169,,
382,,
177,,
20,,
316-A,,
87,,
36,,
290,,
458,,
119,,
282,,
532,,
45,,
299,,
446,,
445,,
347,,
125,,
297,,
536,,
35-B,,
254,,
279,,
316-D,,
236,,
468,,
436,,
268,,
270,,
264,,
633,,
73,,
55,,
56,,
229,,
229,,
223,,
643,,
252,,
66,,
135,,
136,,
138,,
139,,
141-A,,
142,,
162,,
190,,
219,,
189,,
279,,
349,,
145,,
279,,
439,,
401,,
402,,
94,,
85,,
80,,
289,,
77,,
172,,
108,,
263,,
400,,
331,,
332,,
333,,
425,,
143,,
134,,
367,,
369,,
188,,
369,,
160,,
323,,
236,,
432,,
260,,
113,,
106,,
197,,
138,,
54,,
137,,
31,,
318,,
144,,
177,,
147,,
148,,
152,,
169,,
357,,
359,,
204,,
362,,
363,,
69,,
1-A,,
304,,
325,,
321,,
91,,
126,,
257,,
98,,
170,,
196,,
167,,
204,,
311,,
14,,
31,,
26,,
141-A,,
209,,
213,,
208,,
214,,
216,,
55,,
403,,
407,,
404,,
408,,
409,,
416,,
328,,
170,,
171,,
219,,
241,,
242,,
410,,
412,,
153,,
415,,
131,,
311,,
255,,
25,,
74,,
243,,
404,,
109,,
42,,
170,,
123,,
201,,
185,,
88,,
266,,
532,,
75,,
76,,
633,,
404,,
163,,
165,,
135,,
185,,
190,,
161,,
187,,
142,,
184,,
167,,
61,,
55,,
205,,
201,,
149,,
144,,
147,,
33,,
141-A,,
350,,
480,,
532,,
482,,
483,,
252,,
117,,
117,,
443,,
333,,
232,,
296,,
215,,
171,,
182,,
326,,
64,,
1-A,,
17,,
70,,
71,,
139,,
1-A,,
142,,
149,,
137,,
163,,
205,,
189,,
418,,
417,,
414,,
412,,
410,,
409,,
313,,
408,,
384,,
502,,
536,,
560,ወሀሎ፡ አሐዱ፡ ወሬዛ፡ በሀገረ፡ ኢትዮጵያ፡ ኃጥእ፡ ወዐማፂ፡ በኵሉ፡ ፍናዊሁ፡ ወያምዕዖ፡ ለእግዚአብሔር፡ አምላኩ። ወመጽአ፡ እምቤተ፡ አቡሁ፡ ወሖረ፡ ብሔረ፡ ባዕድ,ወሀሎ አሐዱ ወሬዛ በሀገረ ኢትዮጵያ ኃጥእ ወዐማፂ በኵሉ ፍናዊሁ ወያምዕዖ ለእግዚአብሔር አምላኩ ወመጽአ እምቤተ አቡሁ ወሖረ ብሔረ ባዕድ
561,ወሀለወት፡ ውስተ፡ አሐቲ፡ ሀገር፡ ቤተ፡ ክርስቲያን፡ ለእግዝእትነ፡…. ዘምዝብርት፡ ወይእቲሰ፡ ረዳኢቶሙ፡ ለእለ፡ ይትአምኑ፡ ኪያሃ፡ ወይገይሱ፡ ኀቤሃ,ወሀለወት ውስተ አሐቲ ሀገር ቤተ ክርስቲያን ለእግዝእትነ ዘምዝብርት ወይእቲሰ ረዳኢቶሙ ለእለ ይትአምኑ ኪያሃ ወይገይሱ ኀቤሃ
562-A,,
563,ወሀለወት፡ አሐቲ፡ ደብር፡ በሀገረ፡ እስክንድርያ፡ ዓይነ፡ ማይ፡ ዘይሰቅያ፡ ወአድባራት፡ ወዓውድዋ፡ አትክልታ፡ ወዘርኣ፡ ወአዕዋሚሃ,ወሀለወት አሐቲ ደብር በሀገረ እስክንድርያ ዓይነ ማይ ዘይሰቅያ ወአድባራት ወዓውድዋ አትክልታ ወዘርኣ ወአዕዋሚሃ
564,ወሀለወት፡ አሐቲ፡ መበለት፡ በደወለ፡ ቂሳርያ፡ ዘስማ፡ ሳቤላ፡ ዘትፈርሆ፡ ለእግዚአብሔር፡ ወታፈቅራ፡ ለእግዝእትነ፡…. ወትገብር፡ በዓላ፡ ለለወርኁ፡ ወትሁብ፡ ጸሪቀ፡ እምዘባ,ወሀለወት አሐቲ መበለት በደወለ ቂሳርያ ዘስማ ሳቤላ ዘትፈርሆ ለእግዚአብሔር ወታፈቅራ ለእግዝእትነ ወትገብር በዓላ ለለወርኁ ወትሁብ ጸሪቀ እምዘባ
450,,
452,,
565,ወሀለወት፡ አሐቲ፡ ቤተ፡ ክርስቲያን፡ በሀገረ፡ ሮም፡ ዘሕንጽት፡ በስማ፡ ለእግዝእትነ፡…. ወይገብሩ፡ ባቲ፡ በዓለ፡ አስተርአዮ፡ ወይትጋብኡ፡ አሜሃ፡ ጳጳሳት፡ ወኤጲስ፡ ቆጶሳት፡ ቀሳውስት፡ ወዲያቆናት፡ ምስለ፡ ማዕጠንቶሙ፡ ወይመጽኡ፡ ኀበ፡ ይእቲ፡ ቤተ፡ ክርስቲያን፡ ከመ፡ ይንሥኡ፡ ጸጋሃ፡ ለእግዝእትነ፡…. ለርእሶሙ፡ በዕለተ፡ በዓላ። ወበአሐቲ፡ ዕለት፡ ጊዜ፡ ሀለዉ፡ በቅዳሴ፡ ርእየ፡ አባ፡ ገብርኤል፡ እንዘ፡ ይወርድ፡ እምሰማይ፡ ኅብስት፡ ምስለ፡ ደም,ወሀለወት አሐቲ ቤተ ክርስቲያን በሀገረ ሮም ዘሕንጽት በስማ ለእግዝእትነ ወይገብሩ ባቲ በዓለ አስተርአዮ ወይትጋብኡ አሜሃ ጳጳሳት ወኤጲስ ቆጶሳት ቀሳውስት ወዲያቆናት ምስለ ማዕጠንቶሙ ወይመጽኡ ኀበ ይእቲ ቤተ ክርስቲያን ከመ ይንሥኡ ጸጋሃ ለእግዝእትነ ለርእሶሙ በዕለተ በዓላ ወበአሐቲ ዕለት ጊዜ ሀለዉ በቅዳሴ ርእየ አባ ገብርኤል እንዘ ይወርድ እምሰማይ ኅብስት ምስለ ደም
566,ወሀሎ፡ አሐዱ፡ ኤጲስ፡ ቆጶስ፡ በደብረ፡ ገጽ፡ ዘስሙ፡ ድራልዮስ፡ ሐካይ፡ መነኮስ፡ ወኢይአምር፡ ዘምሮ፡ ዳዊት፡ ወአንብቦ፡ መጻሕፍት,ወሀሎ አሐዱ ኤጲስ ቆጶስ በደብረ ገጽ ዘስሙ ድራልዮስ ሐካይ መነኮስ ወኢይአምር ዘምሮ ዳዊት ወአንብቦ መጻሕፍት
567,ወሀሎ፡ ጳጳስ፡ በሀገረ፡ አፍርንጊ፡ ዘስሙ፡ ታዴዎስ፡ ዘያፈቅራ፡ ለእግዝእትነ፡…. በኵሉ፡ ልቡ። ወበአሐቲ፡ ዕለት፡ እንዘ፡ ሀለወ፡ በተክህኖ፡ ወይቄድስ፡ ቅዳሴሃ፡ ለእመ፡ ብርሃን፡ አውረደት፡ ሎቱ፡ እግዝእትነ፡…. ኅብስተ፡ እምሰማይ፡ ወተራድአቶ,ወሀሎ ጳጳስ በሀገረ አፍርንጊ ዘስሙ ታዴዎስ ዘያፈቅራ ለእግዝእትነ በኵሉ ልቡ ወበአሐቲ ዕለት እንዘ ሀለወ በተክህኖ ወይቄድስ ቅዳሴሃ ለእመ ብርሃን አውረደት ሎቱ እግዝእትነ ኅብስተ እምሰማይ ወተራድአቶ
568,ወሀሎ፡ አሐዱ፡ መነኮስ፡ ዘስሙ፡ አብያተር፡ በሀገረ፡ ኖባ፡ ዘያፈቅራ፡ ለእግዝእትነ፡…. ወያሤኒ፡ መቅደሳ፡ ወይኰሰትር፡ እምዓፀዳ፡ ሣዕረ፡ ወዕፀ,ወሀሎ አሐዱ መነኮስ ዘስሙ አብያተር በሀገረ ኖባ ዘያፈቅራ ለእግዝእትነ ወያሤኒ መቅደሳ ወይኰሰትር እምዓፀዳ ሣዕረ ወዕፀ
569,ወሀሎ፡ አሐዱ፡ ብእሲ፡ ዘስሙ፡ አውሳብዮስ፡ ወአስተርአየቶ፡ እግዝእትነ፡…. ወአኃዘቶ፡ እዴሁ፡ ወአግሃሠቶ፡ እምኃውዘ፡ ዓለም፡ ወወስደቶ፡ ውስተ፡ መርሶ፡ ሕይወት,ወሀሎ አሐዱ ብእሲ ዘስሙ አውሳብዮስ ወአስተርአየቶ እግዝእትነ ወአኃዘቶ እዴሁ ወአግሃሠቶ እምኃውዘ ዓለም ወወስደቶ ውስተ መርሶ ሕይወት
571,ወሀሎ፡ አሐዱ፡ ረድእ፡ ዘደወለ፡ ግብጽ፡ በሀገረ፡ ባርቶስ፡ ዘስሙ፡ ማትያስ፡ ወኮነ፡ ያፈቅራ፡ ለእግዝእትነ፡…. ወይሰብክ፡ ወንጌለ፡ ጸጋሁ፡ ለኢየሱስ፡ ክርስቶስ፡ ወመሀሮሙ፡ ለሰብአ፡ ባርቶስ,ወሀሎ አሐዱ ረድእ ዘደወለ ግብጽ በሀገረ ባርቶስ ዘስሙ ማትያስ ወኮነ ያፈቅራ ለእግዝእትነ ወይሰብክ ወንጌለ ጸጋሁ ለኢየሱስ ክርስቶስ ወመሀሮሙ ለሰብአ ባርቶስ
570,ወሀሎ፡ አሐዱ፡ ነቢይ፡ በደወለ፡ ግብጽ፡ ዘስሙ፡ ዮናስ፡ ዘያፈቅሮ፡ ለእግዚአብሔር፡ በኵሉ፡ ሃይሉ፡ ወበኵሉ፡ ልቡ፡ ወየአምን፡ ከመ፡ ይርአይ፡ መዋዕሎ፡ ለእግዚአብሔር፡ ወወሀቦ፡ እግዚአብሔር፡ ክብረ፡ ወአልበሶ፡ ልብሰ፡ ጥበብ,ወሀሎ አሐዱ ነቢይ በደወለ ግብጽ ዘስሙ ዮናስ ዘያፈቅሮ ለእግዚአብሔር በኵሉ ሃይሉ ወበኵሉ ልቡ ወየአምን ከመ ይርአይ መዋዕሎ ለእግዚአብሔር ወወሀቦ እግዚአብሔር ክብረ ወአልበሶ ልብሰ ጥበብ
463,,
572,ወበዕለተ፡ ፍልሰተ፡ ሥጋሃ፡ አመ፡ ወርኃ፡ ነሐሴ፡ አስተርአየቶ፡ እግዝእትነ፡…. ለአባ፡ ብሶይ፡ ወአርአየቶ፡ ምቋመ፡ መላእክት፡ ግሩማን,ወበዕለተ ፍልሰተ ሥጋሃ አመ ወርኃ ነሐሴ አስተርአየቶ እግዝእትነ ለአባ ብሶይ ወአርአየቶ ምቋመ መላእክት ግሩማን
573,ወሀሎ፡ አሐዱ፡ ወሬዛ፡ በደወለ፡ ግብጽ፡ ዘስሙ፡ ብሶይ፡ ዘተደመረ፡ ምስለ፡ ፈያት፡ ወነበረ፡ ብዙኃ፡ መዋዕል፡ እንዘ፡ ያማስን፡ አብያተ፡ ክርስቲያናት፡ ወይቀትል፡ ነፍሰ,ወሀሎ አሐዱ ወሬዛ በደወለ ግብጽ ዘስሙ ብሶይ ዘተደመረ ምስለ ፈያት ወነበረ ብዙኃ መዋዕል እንዘ ያማስን አብያተ ክርስቲያናት ወይቀትል ነፍሰ
574,ወሀሎ፡ አሐዱ፡ ገዳማዊ፡ ዘስሙ፡ በብኑዳ፡ ዘያፈቅራ፡ ለእግዝእትነ፡…. ወነበረ፡ እንዘ፡ ይትለአካ፡ በሰጊድ፡ ወያሠምራ፡ በጾም፡ ወበጸሎት,ወሀሎ አሐዱ ገዳማዊ ዘስሙ በብኑዳ ዘያፈቅራ ለእግዝእትነ ወነበረ እንዘ ይትለአካ በሰጊድ ወያሠምራ በጾም ወበጸሎት
506,,
575,ወሀሎ፡ አሐዱ፡ ወሬዛ፡ በሀገረ፡ ቃውሕ፡ ዘስሙ፡ አርከሌድስ፡ ዘኮነ፡ ሠናየ፡ በብዝኃ፡ ኂሩቱ፡ ወየኃድሩ፡ ውስተ፡ ቤተ፡ እሙ፡ ኵሎሙ፡ ነጋድያን፡ ዘይመጽኡ፡ ወይወርዱ፡ እምኢየሩሳሌም,ወሀሎ አሐዱ ወሬዛ በሀገረ ቃውሕ ዘስሙ አርከሌድስ ዘኮነ ሠናየ በብዝኃ ኂሩቱ ወየኃድሩ ውስተ ቤተ እሙ ኵሎሙ ነጋድያን ዘይመጽኡ ወይወርዱ እምኢየሩሳሌም
576,ወሀሎ፡ አሐዱ፡ ጳጳስ፡ በሀገረ፡ ኢየሩሳሌም፡ ደብረ፡ መቅደሱ፡ ለእግዚአብሔር፡ ውስተ፡ ጎልጎታዊት፡ መካን፡ ወስሙ፡ በርተሎሜዎስ፡ ውጉዕ፡ በዘይተ፡ ፍቅራ፡ ለእግዝእትነ፡…. ወይትሜነይ፡ ከመ፡ ይርአይ፡ ክዋኔ፡ ፀሐይ፡ መዓልተ፡ ወሌሊተ,ወሀሎ አሐዱ ጳጳስ በሀገረ ኢየሩሳሌም ደብረ መቅደሱ ለእግዚአብሔር ውስተ ጎልጎታዊት መካን ወስሙ በርተሎሜዎስ ውጉዕ በዘይተ ፍቅራ ለእግዝእትነ ወይትሜነይ ከመ ይርአይ ክዋኔ ፀሐይ መዓልተ ወሌሊተ
577,ወሀለወት፡ አሐቲ፡ ቤተ፡ ክርስቲያን፡ ዘተሐንፀት፡ በስማ፡ ለእግዝእትነ፡…. ወመጽኡ፡ ፬፡ ሰረቅት፡ ወከረዩ፡ ቤተ፡ ክርስቲያና፡ ለእግዝእትነ፡…. ወቦኡ፡ ውስተ፡ መቅደስ፡ ወደፈሩ፡ ላዕለ፡ ንዋያ፡ ወነሥኡ፡ ፬፡ ቀጠንተ፡ አልባስ፡ ለለርእሶሙ,ወሀለወት አሐቲ ቤተ ክርስቲያን ዘተሐንፀት በስማ ለእግዝእትነ ወመጽኡ ፬ ሰረቅት ወከረዩ ቤተ ክርስቲያና ለእግዝእትነ ወቦኡ ውስተ መቅደስ ወደፈሩ ላዕለ ንዋያ ወነሥኡ ፬ ቀጠንተ አልባስ ለለርእሶሙ
465,,
578,ወሀለዉ፡ ፴፡ መነኮሳት፡ በገዳመ፡ አስቄጥስ፡ ጽድቆሙ፡ ብዙኅ፡ ወሃይማኖቶሙ፡ ርትዕት፡ ወይፀልዑ፡ እከያተ፡ ወያፈቅሩ፡ ሠናያተ። ወሶበ፡ ርእየ፡ ሰይጣን፡ ጸላኤ፡ ሠናያት፡ ዘንተ፡ ተቃረኖሙ፡ ወአምጽአ፡ ላዕሌሆሙ፡ ጽልዓ,ወሀለዉ ፴ መነኮሳት በገዳመ አስቄጥስ ጽድቆሙ ብዙኅ ወሃይማኖቶሙ ርትዕት ወይፀልዑ እከያተ ወያፈቅሩ ሠናያተ ወሶበ ርእየ ሰይጣን ጸላኤ ሠናያት ዘንተ ተቃረኖሙ ወአምጽአ ላዕሌሆሙ ጽልዓ
579,ወሀለዉ፡ ፪፡ መነኮሳት፡ በገዳመ፡ አስቄጥስ፡ መስተጋድላን፡ በጾም፡ ወበጸሎት፡ ወነበሩ፡ ፲ወ፭፡ ዓመተ፡ ውስተ፡ አሐዱ፡ ፆማዕት፡ በፍቅር፡ ወበሰላም,ወሀለዉ ፪ መነኮሳት በገዳመ አስቄጥስ መስተጋድላን በጾም ወበጸሎት ወነበሩ ፲ወ፭ ዓመተ ውስተ አሐዱ ፆማዕት በፍቅር ወበሰላም
580,ወሀሎ፡ አሐዱ፡ ጳጳስ፡ ዘስሙ፡ መክሲሞስ፡ በሀገረ፡ ኢየሩሳሌም፡ ማእምር፡ ወለባዊ፡ ጻድቅ፡ ወአረጋዊ። ወስዕነ፡ ቀዊመ፡ ወደክመ፡ ኃይሉ፡ ወኢክህለ፡ ቀድሶ፡ ቍርባን,ወሀሎ አሐዱ ጳጳስ ዘስሙ መክሲሞስ በሀገረ ኢየሩሳሌም ማእምር ወለባዊ ጻድቅ ወአረጋዊ ወስዕነ ቀዊመ ወደክመ ኃይሉ ወኢክህለ ቀድሶ ቍርባን
